TIC_ID,label,mission
10909127,1,Kepler
3661886,1,Kepler
2439243,1,Kepler
9221517,1,Kepler
6751874,1,Kepler
10863608,1,Kepler
5602588,1,Kepler
5547480,0,Kepler
9405595,1,Kepler
3546060,1,Kepler
7019489,0,Kepler
2141783,0,Kepler
4144576,1,Kepler
8494542,1,Kepler
9992325,1,Kepler
10206675,0,Kepler
9945370,1,Kepler
3832716,0,Kepler
8453211,0,Kepler
8973129,1,Kepler
12505654,1,Kepler
11670125,1,Kepler
11461844,1,Kepler
9351920,1,Kepler
2161536,1,Kepler
10549023,1,Kepler
9661979,1,Kepler
8219268,1,Kepler
10531955,1,Kepler
8168187,1,Kepler
4142847,1,Kepler
10203349,1,Kepler
9718066,1,Kepler
3867615,1,Kepler
12121570,1,Kepler
8410415,1,Kepler
7987866,1,Kepler
11560897,1,Kepler
11342416,1,Kepler
9086251,1,Kepler
4254466,1,Kepler
5801571,0,Kepler
9904006,1,Kepler
5288570,0,Kepler
9364609,1,Kepler
7457296,1,Kepler
10328458,1,Kepler
7050060,0,Kepler
4248120,1,Kepler
8321314,1,Kepler
11498128,1,Kepler
8041216,1,Kepler
11824786,1,Kepler
12254909,1,Kepler
9364290,1,Kepler
5022828,1,Kepler
8233702,1,Kepler
11403339,1,Kepler
8260902,1,Kepler
8381204,1,Kepler
12058204,1,Kepler
5357545,1,Kepler
6871071,1,Kepler
5342473,1,Kepler
9963265,1,Kepler
10583761,1,Kepler
7542813,1,Kepler
12058147,1,Kepler
8164257,1,Kepler
10593759,0,Kepler
6774537,1,Kepler
10404582,1,Kepler
5959753,1,Kepler
6021193,1,Kepler
6287313,1,Kepler
9278725,1,Kepler
4458082,1,Kepler
8042453,1,Kepler
10874215,1,Kepler
6666233,0,Kepler
7661065,0,Kepler
8866137,1,Kepler
10857519,1,Kepler
9517393,1,Kepler
9351316,1,Kepler
10617017,1,Kepler
3229150,1,Kepler
7989422,0,Kepler
9641481,1,Kepler
8892157,1,Kepler
11569782,1,Kepler
7219825,1,Kepler
3749978,1,Kepler
10010440,1,Kepler
11718144,1,Kepler
9473078,1,Kepler
10864531,1,Kepler
9472000,1,Kepler
10253547,1,Kepler
12505076,1,Kepler
12116380,1,Kepler
2556650,1,Kepler
10600955,1,Kepler
10801100,0,Kepler
4473226,1,Kepler
8914779,0,Kepler
2854181,1,Kepler
8963721,0,Kepler
10132832,1,Kepler
3219995,1,Kepler
6062929,1,Kepler
7504778,1,Kepler
7097965,1,Kepler
4249725,1,Kepler
3967326,1,Kepler
6768394,1,Kepler
5211199,1,Kepler
8804455,0,Kepler
5546761,1,Kepler
9205938,1,Kepler
10723367,1,Kepler
5005121,1,Kepler
8229458,1,Kepler
10684670,1,Kepler
11495458,1,Kepler
9003401,1,Kepler
5978559,1,Kepler
6922710,1,Kepler
11348997,1,Kepler
5705819,1,Kepler
6696580,1,Kepler
11358389,1,Kepler
7204981,1,Kepler
3847907,1,Kepler
4370527,1,Kepler
6041734,1,Kepler
5125347,1,Kepler
9336200,1,Kepler
4770617,1,Kepler
4454934,1,Kepler
9458343,1,Kepler
7120108,1,Kepler
10730703,1,Kepler
8007644,1,Kepler
11192235,1,Kepler
8505920,1,Kepler
7918992,1,Kepler
11308499,1,Kepler
9006186,1,Kepler
7802719,1,Kepler
11030475,1,Kepler
5023956,0,Kepler
12401863,1,Kepler
5534941,1,Kepler
11121752,1,Kepler
2990873,1,Kepler
9307509,1,Kepler
10158729,1,Kepler
6105462,1,Kepler
3120355,1,Kepler
6047072,1,Kepler
11410904,1,Kepler
5021737,0,Kepler
3862246,0,Kepler
4173026,1,Kepler
5350244,1,Kepler
5374403,1,Kepler
10925113,0,Kepler
11769801,0,Kepler
11752906,1,Kepler
1995519,1,Kepler
4914566,1,Kepler
6198182,1,Kepler
10024051,1,Kepler
8676038,0,Kepler
4349452,1,Kepler
8073806,1,Kepler
10419312,0,Kepler
3234598,1,Kepler
10453588,1,Kepler
11125613,1,Kepler
7212184,1,Kepler
6956014,0,Kepler
9757613,1,Kepler
5307858,0,Kepler
6605493,1,Kepler
7259298,1,Kepler
6211812,1,Kepler
8611832,1,Kepler
5621586,1,Kepler
9210387,1,Kepler
11852982,1,Kepler
8559152,1,Kepler
2718778,1,Kepler
3122913,1,Kepler
9229657,1,Kepler
10415227,0,Kepler
5175024,1,Kepler
9026749,1,Kepler
12216278,0,Kepler
9159242,0,Kepler
12061096,0,Kepler
5794240,1,Kepler
6933567,1,Kepler
9993529,0,Kepler
11303815,0,Kepler
6044553,0,Kepler
9654468,1,Kepler
10027247,1,Kepler
6343170,1,Kepler
7107802,1,Kepler
11752632,1,Kepler
10028535,1,Kepler
7047207,1,Kepler
5212220,0,Kepler
9964748,0,Kepler
9842937,0,Kepler
11962284,1,Kepler
2573056,0,Kepler
6842682,1,Kepler
8890150,1,Kepler
11360805,1,Kepler
9845898,1,Kepler
12453581,1,Kepler
11922678,0,Kepler
11179076,1,Kepler
5364071,1,Kepler
5959719,1,Kepler
5544903,0,Kepler
5542983,0,Kepler
8256453,0,Kepler
9474493,0,Kepler
4551663,0,Kepler
11752908,0,Kepler
7021681,1,Kepler
4346178,1,Kepler
9664142,1,Kepler
10018233,1,Kepler
8081899,1,Kepler
10189557,0,Kepler
8478994,1,Kepler
9965184,0,Kepler
9911882,0,Kepler
8631504,1,Kepler
8110767,1,Kepler
5471574,0,Kepler
6767840,1,Kepler
8379705,1,Kepler
9896018,1,Kepler
11037511,1,Kepler
11818872,1,Kepler
11771430,1,Kepler
5513012,1,Kepler
11761199,0,Kepler
8074805,0,Kepler
2437505,0,Kepler
11253827,1,Kepler
3533469,0,Kepler
8956706,0,Kepler
7047363,1,Kepler
11968463,1,Kepler
9880190,1,Kepler
5392702,0,Kepler
8429566,0,Kepler
10387742,1,Kepler
7673841,1,Kepler
9827149,1,Kepler
5546691,1,Kepler
12156347,1,Kepler
8547429,1,Kepler
8803882,0,Kepler
9893318,1,Kepler
6864885,0,Kepler
5097868,0,Kepler
8570333,1,Kepler
5036705,1,Kepler
9653622,1,Kepler
4391348,0,Kepler
8947520,1,Kepler
10468885,1,Kepler
12016267,0,Kepler
3861595,1,Kepler
5725087,0,Kepler
10489206,1,Kepler
3426367,1,Kepler
5562090,1,Kepler
11548140,0,Kepler
12110786,0,Kepler
3654095,0,Kepler
5078939,0,Kepler
6867555,1,Kepler
5339567,1,Kepler
4459924,0,Kepler
11080405,1,Kepler
5529738,0,Kepler
10059645,1,Kepler
7183745,1,Kepler
8212002,1,Kepler
8004903,1,Kepler
8883329,1,Kepler
3644653,0,Kepler
5514383,1,Kepler
10747445,0,Kepler
8022489,1,Kepler
9209624,1,Kepler
3354846,1,Kepler
3946023,0,Kepler
9177629,1,Kepler
7778767,1,Kepler
7515762,1,Kepler
5942949,1,Kepler
12120307,1,Kepler
9777251,0,Kepler
6864893,0,Kepler
11701407,1,Kepler
10813132,1,Kepler
5857540,1,Kepler
7289317,1,Kepler
6500206,0,Kepler
5545815,0,Kepler
3116302,0,Kepler
7879433,1,Kepler
9205907,1,Kepler
8463346,1,Kepler
7531677,0,Kepler
10068659,1,Kepler
9718379,0,Kepler
4055774,0,Kepler
6670075,0,Kepler
9395024,1,Kepler
11401822,0,Kepler
6507427,0,Kepler
5521300,0,Kepler
9753154,1,Kepler
9011825,1,Kepler
5174858,1,Kepler
11074835,1,Kepler
1996180,1,Kepler
10407221,0,Kepler
5991936,0,Kepler
6269070,1,Kepler
6705137,0,Kepler
8345172,0,Kepler
12254378,1,Kepler
4247791,0,Kepler
7604328,1,Kepler
11236244,1,Kepler
9837685,1,Kepler
5042210,1,Kepler
12454461,1,Kepler
9635606,1,Kepler
3728701,1,Kepler
10861715,0,Kepler
1849702,1,Kepler
9390653,1,Kepler
11187837,1,Kepler
8885673,0,Kepler
8025596,1,Kepler
5956787,0,Kepler
3642741,0,Kepler
12071037,0,Kepler
8494617,1,Kepler
10289119,1,Kepler
7382313,1,Kepler
9887224,0,Kepler
7542369,0,Kepler
8544992,1,Kepler
11295426,1,Kepler
7289162,0,Kepler
3001885,0,Kepler
12306058,1,Kepler
6183511,1,Kepler
12469800,1,Kepler
4915638,1,Kepler
6351097,0,Kepler
8081905,1,Kepler
11465950,1,Kepler
9996632,0,Kepler
4665571,1,Kepler
4829935,0,Kepler
9269042,1,Kepler
6199056,0,Kepler
11461433,1,Kepler
11818607,1,Kepler
8380709,1,Kepler
6149910,1,Kepler
9108085,0,Kepler
5436013,1,Kepler
8676148,1,Kepler
9696358,1,Kepler
5039129,0,Kepler
4484336,1,Kepler
10527135,0,Kepler
10916600,1,Kepler
8429314,1,Kepler
9153570,1,Kepler
11768142,1,Kepler
9592579,0,Kepler
8481129,1,Kepler
2142522,1,Kepler
9395719,1,Kepler
8753896,1,Kepler
8746295,0,Kepler
10090257,0,Kepler
10679583,0,Kepler
8757824,1,Kepler
9832208,1,Kepler
6124512,1,Kepler
10070468,1,Kepler
10031656,0,Kepler
7584650,1,Kepler
11337566,1,Kepler
10202759,0,Kepler
5007345,1,Kepler
12120484,1,Kepler
6429812,1,Kepler
6846911,1,Kepler
5385439,0,Kepler
5963582,1,Kepler
4476423,0,Kepler
11403389,1,Kepler
9851662,1,Kepler
8758204,1,Kepler
8733898,1,Kepler
3228945,0,Kepler
7008149,0,Kepler
10332213,1,Kepler
7090524,1,Kepler
11133306,1,Kepler
6307063,0,Kepler
5871985,1,Kepler
8292840,1,Kepler
9730163,1,Kepler
11453592,1,Kepler
3834322,0,Kepler
11188249,0,Kepler
4677282,0,Kepler
5097470,0,Kepler
4858610,0,Kepler
10591855,1,Kepler
4832175,0,Kepler
7749773,1,Kepler
9451706,1,Kepler
10064256,1,Kepler
4381282,0,Kepler
7609553,1,Kepler
10122538,1,Kepler
5480640,1,Kepler
5175986,1,Kepler
9008737,1,Kepler
9692128,0,Kepler
6521045,1,Kepler
8167959,0,Kepler
4075015,0,Kepler
6697605,1,Kepler
6294819,1,Kepler
3230753,0,Kepler
8358012,0,Kepler
4664046,0,Kepler
11401755,1,Kepler
4180401,0,Kepler
6350476,0,Kepler
5272233,1,Kepler
11456382,0,Kepler
3130548,0,Kepler
9593757,0,Kepler
4275117,0,Kepler
6545051,0,Kepler
5513866,0,Kepler
5688910,1,Kepler
6345732,1,Kepler
8611257,1,Kepler
3861611,0,Kepler
10880507,1,Kepler
5443604,0,Kepler
12206313,1,Kepler
9837661,1,Kepler
7769819,1,Kepler
11874577,1,Kepler
12164564,1,Kepler
8190354,0,Kepler
10397751,1,Kepler
7815931,0,Kepler
9642292,1,Kepler
6356692,1,Kepler
4991208,1,Kepler
8243283,0,Kepler
9092504,1,Kepler
5383248,1,Kepler
10001368,1,Kepler
9466429,1,Kepler
4365442,0,Kepler
8885643,1,Kepler
5652893,1,Kepler
3241557,0,Kepler
3957082,0,Kepler
8681833,1,Kepler
4138951,1,Kepler
3102384,1,Kepler
10471515,1,Kepler
8760040,1,Kepler
10098844,1,Kepler
9467404,1,Kepler
5308666,0,Kepler
5184911,1,Kepler
6587105,1,Kepler
11662184,1,Kepler
11127479,1,Kepler
5428668,0,Kepler
5041569,0,Kepler
9899181,0,Kepler
8884274,1,Kepler
7767162,1,Kepler
4861791,0,Kepler
4385148,1,Kepler
9838468,1,Kepler
6781548,0,Kepler
8617363,1,Kepler
7673192,1,Kepler
11807274,1,Kepler
7670943,1,Kepler
6697756,1,Kepler
5649833,0,Kepler
10518399,0,Kepler
5905822,1,Kepler
10793172,1,Kepler
7136729,0,Kepler
6364276,0,Kepler
5108946,0,Kepler
8801316,1,Kepler
10876237,0,Kepler
12314973,1,Kepler
3346154,1,Kepler
5308387,0,Kepler
6233573,0,Kepler
10363281,0,Kepler
4861527,0,Kepler
5775129,1,Kepler
9898447,1,Kepler
5307568,0,Kepler
11135308,1,Kepler
8077137,1,Kepler
7019524,1,Kepler
5106313,1,Kepler
9825174,1,Kepler
8429415,0,Kepler
5014903,0,Kepler
5980783,1,Kepler
8560804,0,Kepler
12008872,1,Kepler
8415200,1,Kepler
4072333,0,Kepler
9886361,1,Kepler
3730335,0,Kepler
6528464,1,Kepler
7428316,0,Kepler
10275766,0,Kepler
6370120,0,Kepler
5642620,0,Kepler
5209845,1,Kepler
9652649,0,Kepler
11100670,0,Kepler
6129524,1,Kepler
5794570,1,Kepler
5649325,0,Kepler
6779260,1,Kepler
5953297,1,Kepler
7659389,1,Kepler
9472074,1,Kepler
10842192,1,Kepler
2442448,1,Kepler
9665922,0,Kepler
11283615,1,Kepler
7605093,1,Kepler
3859363,0,Kepler
12023078,0,Kepler
6364162,0,Kepler
7463685,1,Kepler
11231334,0,Kepler
6878240,1,Kepler
2436378,0,Kepler
6614629,0,Kepler
6630943,0,Kepler
4831728,1,Kepler
3336765,0,Kepler
4270565,0,Kepler
11963206,1,Kepler
8263545,1,Kepler
10068024,0,Kepler
9636563,0,Kepler
6937402,1,Kepler
5475641,0,Kepler
2853828,0,Kepler
4035667,0,Kepler
9612825,0,Kepler
7826659,1,Kepler
7202957,1,Kepler
5513893,0,Kepler
10514430,0,Kepler
8095441,1,Kepler
5881813,1,Kepler
12456601,1,Kepler
10341917,0,Kepler
3241604,0,Kepler
9591070,0,Kepler
8227661,0,Kepler
7428736,1,Kepler
5817986,0,Kepler
11129258,1,Kepler
10586004,1,Kepler
5790807,0,Kepler
8892303,1,Kepler
5369827,1,Kepler
5302643,0,Kepler
6586746,1,Kepler
9962455,1,Kepler
8687088,0,Kepler
6436029,1,Kepler
6197215,1,Kepler
9244508,1,Kepler
9692557,0,Kepler
9366886,0,Kepler
3657176,0,Kepler
3969687,1,Kepler
9369366,0,Kepler
6716545,1,Kepler
2989706,0,Kepler
5185897,1,Kepler
9881077,1,Kepler
3097346,0,Kepler
5717567,0,Kepler
6265792,1,Kepler
9995402,1,Kepler
5609593,1,Kepler
5436338,1,Kepler
11414465,1,Kepler
2708885,0,Kepler
6612284,0,Kepler
4483138,1,Kepler
9475552,1,Kepler
10905911,1,Kepler
3545135,1,Kepler
6964929,1,Kepler
6432345,1,Kepler
11565924,1,Kepler
6607357,1,Kepler
6186964,1,Kepler
5471202,0,Kepler
9640439,0,Kepler
9693006,1,Kepler
6627507,0,Kepler
5128673,1,Kepler
6690836,1,Kepler
5481148,0,Kepler
7877978,1,Kepler
7903086,0,Kepler
12024120,1,Kepler
8210018,1,Kepler
3642289,1,Kepler
3662838,1,Kepler
5966322,1,Kepler
6029239,1,Kepler
12106929,0,Kepler
12107021,0,Kepler
8248939,0,Kepler
12404954,1,Kepler
1571511,0,Kepler
2438070,0,Kepler
3747262,0,Kepler
9070666,1,Kepler
3642335,1,Kepler
3328052,0,Kepler
9119568,0,Kepler
9020114,1,Kepler
6196457,1,Kepler
6063220,1,Kepler
6071903,1,Kepler
6289257,1,Kepler
10905239,1,Kepler
11623629,1,Kepler
4815520,1,Kepler
6603043,0,Kepler
7175184,1,Kepler
7109851,0,Kepler
7347246,1,Kepler
11403530,1,Kepler
5088536,1,Kepler
6609270,1,Kepler
12406807,1,Kepler
8046689,0,Kepler
5096590,1,Kepler
9650989,1,Kepler
6291837,1,Kepler
7024222,0,Kepler
7024511,0,Kepler
7050989,1,Kepler
8494142,1,Kepler
11554435,1,Kepler
5652983,0,Kepler
6471021,1,Kepler
7906671,0,Kepler
8709688,1,Kepler
3348285,0,Kepler
11618601,1,Kepler
7582689,1,Kepler
9959589,0,Kepler
9025922,0,Kepler
7419318,1,Kepler
7603200,1,Kepler
7364176,1,Kepler
8686097,1,Kepler
12356617,1,Kepler
12643589,0,Kepler
3323887,1,Kepler
7732285,0,Kepler
9716391,1,Kepler
6929841,1,Kepler
5124254,0,Kepler
11508644,1,Kepler
8895758,1,Kepler
10031500,0,Kepler
7700622,1,Kepler
8008067,1,Kepler
2449074,0,Kepler
2446113,0,Kepler
11137180,1,Kepler
9838804,0,Kepler
5524881,0,Kepler
3756264,1,Kepler
11572193,1,Kepler
11285870,1,Kepler
8121310,1,Kepler
8156120,1,Kepler
8700558,0,Kepler
8753657,1,Kepler
3847708,0,Kepler
3849155,0,Kepler
3858804,0,Kepler
3942670,1,Kepler
10585738,1,Kepler
7186665,0,Kepler
6388770,0,Kepler
7676423,1,Kepler
11714231,1,Kepler
11720424,1,Kepler
7837302,0,Kepler
8948424,0,Kepler
9139084,1,Kepler
9641041,0,Kepler
9724984,0,Kepler
2452450,0,Kepler
3230578,0,Kepler
3231137,0,Kepler
3353050,1,Kepler
3446746,1,Kepler
5695396,1,Kepler
5217891,0,Kepler
8051946,1,Kepler
5445681,1,Kepler
11499192,1,Kepler
12416661,1,Kepler
8258171,0,Kepler
9880467,0,Kepler
9881662,1,Kepler
9895004,0,Kepler
3656121,1,Kepler
10620329,0,Kepler
3733628,1,Kepler
3831053,1,Kepler
5092266,1,Kepler
4076976,0,Kepler
8751796,1,Kepler
7097534,0,Kepler
9907129,1,Kepler
9527334,1,Kepler
10031885,0,Kepler
11361646,1,Kepler
10285631,1,Kepler
3964109,1,Kepler
4159347,0,Kepler
3544595,1,Kepler
4165960,0,Kepler
4376644,0,Kepler
9301506,0,Kepler
9714550,1,Kepler
6263593,1,Kepler
6964159,0,Kepler
10252275,1,Kepler
11455181,1,Kepler
10290666,1,Kepler
10337258,1,Kepler
10383687,0,Kepler
10470206,0,Kepler
10518725,0,Kepler
5450893,1,Kepler
5091016,0,Kepler
8827575,1,Kepler
2716801,1,Kepler
7281454,0,Kepler
7216284,1,Kepler
8703887,0,Kepler
9899352,0,Kepler
6945786,1,Kepler
5978170,1,Kepler
5440317,1,Kepler
10545066,1,Kepler
6056992,0,Kepler
10552611,1,Kepler
10587105,1,Kepler
6948480,0,Kepler
11090556,1,Kepler
10686814,0,Kepler
3234843,1,Kepler
6021275,1,Kepler
8192911,0,Kepler
10554967,0,Kepler
5688790,1,Kepler
1717722,1,Kepler
10908248,1,Kepler
10616571,0,Kepler
10878263,1,Kepler
10982872,1,Kepler
2720514,0,Kepler
4141376,1,Kepler
9468551,1,Kepler
9076971,1,Kepler
8360640,1,Kepler
11019987,1,Kepler
4857058,1,Kepler
10924562,1,Kepler
9899505,0,Kepler
7534267,1,Kepler
9592705,1,Kepler
10611420,0,Kepler
10386922,1,Kepler
3558981,0,Kepler
11015108,1,Kepler
11074541,1,Kepler
11100383,1,Kepler
8847111,0,Kepler
4568298,0,Kepler
4374339,0,Kepler
6636320,1,Kepler
4067925,1,Kepler
4847782,0,Kepler
10488450,0,Kepler
10933561,1,Kepler
8845026,0,Kepler
11075737,1,Kepler
11189127,0,Kepler
11194032,1,Kepler
11394027,1,Kepler
11442793,1,Kepler
5520547,1,Kepler
4848424,0,Kepler
8866102,1,Kepler
4143755,1,Kepler
11244137,1,Kepler
6072593,0,Kepler
5865654,1,Kepler
8197560,0,Kepler
11200415,0,Kepler
11259686,1,Kepler
11547513,1,Kepler
11802615,1,Kepler
2445975,0,Kepler
11521793,1,Kepler
11566064,1,Kepler
6531496,0,Kepler
3848275,1,Kepler
12021625,1,Kepler
9777256,0,Kepler
4175630,1,Kepler
7433585,0,Kepler
3328080,1,Kepler
8430964,1,Kepler
3654719,0,Kepler
10619142,0,Kepler
11905011,1,Kepler
12785320,1,Kepler
2692377,1,Kepler
3742855,0,Kepler
3438975,0,Kepler
11568987,1,Kepler
11621223,1,Kepler
11624249,1,Kepler
12017140,0,Kepler
5702939,0,Kepler
3852655,1,Kepler
11255231,0,Kepler
6103377,1,Kepler
3324986,0,Kepler
11912932,0,Kepler
8037145,1,Kepler
8162789,1,Kepler
8806123,1,Kepler
8355239,1,Kepler
9210823,0,Kepler
8367113,1,Kepler
8474898,0,Kepler
8558011,1,Kepler
7429287,0,Kepler
9115800,1,Kepler
9478990,1,Kepler
9597411,0,Kepler
6850504,1,Kepler
10934674,1,Kepler
10990886,1,Kepler
11015323,1,Kepler
11134879,1,Kepler
11192998,1,Kepler
8934495,1,Kepler
5866724,1,Kepler
9157634,1,Kepler
9636569,0,Kepler
8565266,1,Kepler
8616637,1,Kepler
8625925,1,Kepler
8822216,1,Kepler
9967884,0,Kepler
10189546,1,Kepler
8823868,0,Kepler
11255761,0,Kepler
11497977,1,Kepler
9941859,1,Kepler
10068030,0,Kepler
10266615,1,Kepler
6444896,1,Kepler
9020160,1,Kepler
7941200,1,Kepler
10418224,1,Kepler
10616679,1,Kepler
10717241,1,Kepler
10843590,1,Kepler
12061222,1,Kepler
12316431,0,Kepler
12404305,1,Kepler
12834874,1,Kepler
2557816,1,Kepler
10454313,1,Kepler
10513530,1,Kepler
10554999,1,Kepler
9076513,1,Kepler
9146018,1,Kepler
9279669,1,Kepler
10858832,1,Kepler
10937029,1,Kepler
11656302,0,Kepler
2576197,0,Kepler
3239945,1,Kepler
10187017,1,Kepler
10873260,1,Kepler
10965008,1,Kepler
10467815,0,Kepler
11073351,1,Kepler
11090765,1,Kepler
11246364,0,Kepler
9570741,1,Kepler
9607164,1,Kepler
9631762,1,Kepler
6462863,1,Kepler
9782691,1,Kepler
11709124,1,Kepler
12302530,1,Kepler
11904151,1,Kepler
3541800,0,Kepler
3559935,1,Kepler
3834360,0,Kepler
3966801,1,Kepler
11521048,0,Kepler
11656721,1,Kepler
11853905,1,Kepler
11669239,1,Kepler
10600261,1,Kepler
10656823,1,Kepler
10676824,1,Kepler
10718726,1,Kepler
12470954,1,Kepler
2438264,1,Kepler
3340312,0,Kepler
4049108,0,Kepler
4454752,1,Kepler
4757437,1,Kepler
11823054,1,Kepler
11913012,0,Kepler
11972666,0,Kepler
12058931,1,Kepler
9886221,0,Kepler
9957627,1,Kepler
9958962,1,Kepler
3745690,1,Kepler
3833007,1,Kepler
3847138,1,Kepler
4833135,0,Kepler
4847534,1,Kepler
4852528,1,Kepler
12116489,1,Kepler
12600735,1,Kepler
10593626,1,Kepler
3437776,0,Kepler
10294465,0,Kepler
10388286,1,Kepler
4384675,0,Kepler
4633570,1,Kepler
5021176,0,Kepler
5640085,1,Kepler
5282051,0,Kepler
5340644,1,Kepler
4165473,1,Kepler
4270253,1,Kepler
5122112,0,Kepler
10973664,1,Kepler
12459913,1,Kepler
5779852,0,Kepler
6042214,0,Kepler
6200715,0,Kepler
6291033,1,Kepler
6889235,0,Kepler
6758917,0,Kepler
5461440,1,Kepler
5689351,1,Kepler
5303551,0,Kepler
7692093,0,Kepler
5709725,1,Kepler
7700871,0,Kepler
9946525,1,Kepler
7289157,0,Kepler
2695110,0,Kepler
7098355,1,Kepler
7101828,0,Kepler
7269974,1,Kepler
7440748,1,Kepler
5780715,0,Kepler
5812960,1,Kepler
6266741,1,Kepler
5738496,0,Kepler
5774349,1,Kepler
5978361,1,Kepler
6422367,0,Kepler
6501635,1,Kepler
3217264,1,Kepler
8554498,0,Kepler
3342592,0,Kepler
7977197,1,Kepler
6381846,1,Kepler
4367854,0,Kepler
6422155,1,Kepler
6665695,1,Kepler
6707833,1,Kepler
9785921,0,Kepler
6786037,1,Kepler
4247092,0,Kepler
4949751,0,Kepler
5003117,0,Kepler
5035972,0,Kepler
5218441,0,Kepler
5351250,1,Kepler
8043638,1,Kepler
8621348,0,Kepler
8773869,0,Kepler
8845205,1,Kepler
8890783,1,Kepler
6451936,1,Kepler
8056665,1,Kepler
7025846,0,Kepler
7119481,1,Kepler
7445445,1,Kepler
8397947,0,Kepler
5444548,1,Kepler
8891318,0,Kepler
9583881,1,Kepler
9589524,1,Kepler
8019043,0,Kepler
11775507,0,Kepler
6838050,1,Kepler
6937692,1,Kepler
7602070,0,Kepler
7812179,0,Kepler
1868404,0,Kepler
7595157,1,Kepler
8008206,1,Kepler
5449777,0,Kepler
5478055,0,Kepler
5683743,1,Kepler
5791986,1,Kepler
9844088,1,Kepler
10019643,1,Kepler
10123064,1,Kepler
5653126,0,Kepler
7840044,0,Kepler
8015907,1,Kepler
8017703,1,Kepler
1995712,0,Kepler
8106610,0,Kepler
8120608,1,Kepler
5872150,0,Kepler
6508221,1,Kepler
10155434,1,Kepler
10460984,1,Kepler
6436505,0,Kepler
8022244,1,Kepler
2571238,1,Kepler
2140389,0,Kepler
8193178,1,Kepler
8344004,1,Kepler
7975727,0,Kepler
8219673,0,Kepler
8352537,1,Kepler
3248033,0,Kepler
10577994,1,Kepler
10599206,1,Kepler
6768616,0,Kepler
10068383,0,Kepler
10157573,0,Kepler
10191070,0,Kepler
10225800,0,Kepler
10227020,1,Kepler
4563268,1,Kepler
4644604,1,Kepler
4656049,1,Kepler
4659405,0,Kepler
7941635,0,Kepler
4742414,1,Kepler
7764367,1,Kepler
9024857,0,Kepler
6678383,1,Kepler
10259031,0,Kepler
4827723,1,Kepler
4841374,1,Kepler
4861736,0,Kepler
5020319,1,Kepler
5090690,0,Kepler
8161561,1,Kepler
8361905,1,Kepler
8409588,0,Kepler
11250587,1,Kepler
8480285,1,Kepler
10265898,1,Kepler
2302758,0,Kepler
10271806,1,Kepler
5098444,0,Kepler
5113822,1,Kepler
5120087,1,Kepler
5121511,1,Kepler
8557374,1,Kepler
8738735,1,Kepler
8802165,1,Kepler
10272442,1,Kepler
5181817,0,Kepler
5309353,0,Kepler
5356593,0,Kepler
8805348,1,Kepler
8869680,0,Kepler
8878187,1,Kepler
4914423,1,Kepler
8891278,0,Kepler
10340423,1,Kepler
10345478,0,Kepler
10358759,1,Kepler
5374854,1,Kepler
5384802,0,Kepler
5531694,1,Kepler
8908102,0,Kepler
8962094,1,Kepler
10386984,1,Kepler
10395381,1,Kepler
10418797,0,Kepler
5613330,1,Kepler
8456679,1,Kepler
5786676,1,Kepler
5796186,0,Kepler
5796675,1,Kepler
9002278,1,Kepler
12306808,0,Kepler
9053112,0,Kepler
9162741,0,Kepler
5893123,0,Kepler
5941160,1,Kepler
5966154,1,Kepler
3749508,0,Kepler
9266431,1,Kepler
9300285,0,Kepler
9426071,0,Kepler
9458613,1,Kepler
10729472,0,Kepler
5966660,0,Kepler
6020753,1,Kepler
6062088,1,Kepler
9530945,1,Kepler
4752451,0,Kepler
6125481,1,Kepler
6267535,1,Kepler
6347299,1,Kepler
9578686,1,Kepler
9590976,1,Kepler
2441151,0,Kepler
3970233,0,Kepler
4832837,1,Kepler
5014753,0,Kepler
6365156,1,Kepler
6425957,1,Kepler
1293046,0,Kepler
2444412,1,Kepler
9597345,1,Kepler
9640976,0,Kepler
9640985,0,Kepler
5562784,0,Kepler
5608566,0,Kepler
5686174,1,Kepler
5903312,0,Kepler
6442340,1,Kepler
1434395,0,Kepler
6685609,1,Kepler
9450647,1,Kepler
9702072,1,Kepler
9834719,0,Kepler
9873254,1,Kepler
6587002,1,Kepler
6960456,0,Kepler
7368664,1,Kepler
8374580,0,Kepler
6707835,1,Kepler
6752502,0,Kepler
6805146,0,Kepler
10318874,1,Kepler
6960445,0,Kepler
9884104,1,Kepler
9950612,1,Kepler
9714696,0,Kepler
9846086,0,Kepler
10353968,1,Kepler
10384962,0,Kepler
11773022,1,Kepler
7033671,1,Kepler
7040629,1,Kepler
2711131,0,Kepler
2308411,0,Kepler
9963524,1,Kepler
5780885,1,Kepler
12068975,1,Kepler
7115785,1,Kepler
7124613,1,Kepler
8711794,1,Kepler
7277317,1,Kepler
2446134,0,Kepler
9964801,1,Kepler
9965439,1,Kepler
3541946,1,Kepler
10264660,1,Kepler
7385509,0,Kepler
7447200,1,Kepler
7466863,0,Kepler
7509886,1,Kepler
10002866,1,Kepler
10005020,0,Kepler
4449034,0,Kepler
4478168,1,Kepler
2854839,0,Kepler
7515212,1,Kepler
7529266,1,Kepler
11553706,0,Kepler
2449053,0,Kepler
10489525,0,Kepler
7598128,0,Kepler
11858979,0,Kepler
5900390,0,Kepler
5444334,0,Kepler
10139620,0,Kepler
8686373,1,Kepler
5386264,0,Kepler
3218844,0,Kepler
