TIC_ID,label,period,depth_ppm,duration_hr,sectors,n_sectors
155986102,0,6.870656,11150.0,2.410775777,[2],1
155990990,0,0.591444,21690.0,2.329484996,[2],1
155991347,0,0.313968,20630.0,28.349351231999997,[2],1
156000816,0,0.238222,57260.0,22.5569172,[2],1
156088809,0,2.207215,23960.0,39.424744608,[2],1
175476629,0,1.140707,2440.0,3.231303533,[2],1
179986621,0,11.038215,40280.0,5.942091899,[2],1
180723728,0,0.336024,2260.0,22.982106096,[2],1
180871989,0,8.253787,44770.0,4.940386747,[2],1
180999533,0,0.502129,6310.0,2.328271747,[2],1
183374173,0,0.202086,1710.0,17.156422392,[2],1
183675833,0,0.577569,4580.0,2.812807236,[2],1
199731190,0,2.512513,5160.0,44.791071744,[2],1
199736419,0,0.71982,570.0,2.911297594,[2],1
204313688,0,5.417521,27250.0,2.162240982,[2],1
204317626,0,0.412084,59780.0,39.515756736,[2],1
204321969,0,1.049928,6800.0,5.192103946,[2],1
204390137,0,2.454683,1800.0,7.543142672,[2],1
206355322,0,0.275926,3400.0,39.88909872,[2],1
224287841,0,7.762653,50700.0,3.387000757,[2],1
228570122,0,0.10993,15360.0,17.70671532,[2],1
251858494,0,0.47107,5750.0,31.333918224,[2],1
251876591,0,1.098302,3590.0,37.716920783999996,[2],1
262548697,0,4.229464,38170.0,2.473728904,[2],1
270622458,0,2.443962,11750.0,5.609772616,[2],1
289579814,0,8.885398,51070.0,4.004826587,[2],1
316937197,0,18.774853,11810.0,8.466707709,[2],1
321977379,0,0.695354,5410.0,34.132647096,[2],1
326550721,0,1.642746,54160.0,2.191291744,[2],1
327939273,0,0.200477,3430.0,23.665395672,[2],1
327953711,0,3.636413,4520.0,2.020391063,[2],1
328011021,0,1.579674,11140.0,3.523936759,[2],1
369602226,0,0.26521,5970.0,28.650318048000003,[2],1
382425800,0,0.74618,41750.0,2.682666336,[2],1
382452807,0,2.117866,36530.0,3.055318206,[2],1
389753172,0,0.713581,13040.0,22.503490415999998,[2],1
401867742,0,1.346523,8110.0,2.253756336,[2],1
402112785,0,10.942025,44770.0,2.408120862,[2],1
41861845,0,1.033656,42160.0,45.624418152000004,[2],1
47355882,0,0.282843,6430.0,33.627815208,[2],1
49687454,0,6.475714,25660.0,5.172282286,[2],1
5634728,0,1.272518,23110.0,2.153100456,[2],1
66398756,0,0.816076,5410.0,33.538765008,[2],1
66413755,0,0.355679,5660.0,2.681165211,[2],1
66471792,0,2.376493,8750.0,11.39176673,[2],1
69817937,0,0.144738,1170.0,18.538784088,[2],1
69856049,0,0.72359,13690.0,3.501886164,[2],1
69890475,0,0.50892,29650.0,2.842949261,[2],1
70797590,0,3.332048,51410.0,8.958144407,[2],1
7151972,0,4.883305,8290.0,3.063590225,[2],1
77020410,0,8.720758,4000.0,8.12076985,[2],1
80419060,0,0.896962,24770.0,2.236664443,[2],1
80419518,0,0.836393,11480.0,3.533325501,[2],1
8962306,0,7.713592,15800.0,2.856497389,[2],1
9097063,0,0.265297,4510.0,29.399322144,[2],1
92131306,0,13.6896,5670.0,4.356578304,[2],1
129765506,0,8.145894,6760.0,4.576689085,[3],1
100100829,0,0.941432,19310.0,2.531472991,[3],1
115380327,0,2.664376,2070.0,18.87657108,[3],1
120897067,0,2.695842,4040.0,3.526808338,[3],1
120898301,0,4.032322,3240.0,28.289480808,[3],1
136845755,0,4.232007,19850.0,5.695942861,[3],1
136865721,0,6.230551,9230.0,40.050978719999996,[3],1
139526205,0,2.922512,42700.0,4.709218936,[3],1
140460704,0,12.875741,16450.0,3.148891219,[3],1
142162390,0,10.731613,59710.0,4.700446494,[3],1
158621903,0,1.844821,4020.0,5.402964159,[3],1
158636520,0,0.642002,6820.0,46.364665392,[3],1
164773046,0,0.65946,21620.0,2.204390131,[3],1
180871891,0,13.028167,6470.0,3.229943163,[3],1
183588924,0,7.638689,2690.0,2.000114328,[3],1
197809342,0,2.201782,22210.0,4.571956287,[3],1
198074271,0,0.329086,53250.0,2.155460646,[3],1
201919014,0,0.578322,31460.0,29.327310072,[3],1
207144888,0,2.113088,46310.0,3.211724713,[3],1
219219970,0,8.988833,54710.0,3.399936194,[3],1
219242026,0,0.57299,9850.0,31.654351247999998,[3],1
220391014,0,3.994712,32880.0,3.174357944,[3],1
220391015,0,3.994712,12990.0,3.133132516,[3],1
220515893,0,8.889756,1120.0,2.545314938,[3],1
220568834,0,15.408309,11740.0,4.178733401,[3],1
229102943,0,1.864294,17470.0,5.570510472,[3],1
229116804,0,0.717429,1380.0,2.074115936,[3],1
229137647,0,0.753628,4290.0,36.198742416,[3],1
231007768,0,0.753526,3260.0,43.485563496,[3],1
231060823,0,5.162011,19020.0,3.973096626,[3],1
231066559,0,0.827848,12820.0,2.215321248,[3],1
231274310,0,5.808231,840.0,3.020744778,[3],1
231281715,0,0.901434,32870.0,4.710894084,[3],1
237917796,0,0.771808,11680.0,43.438095168000004,[3],1
237936226,0,10.116973,33080.0,2.685449313,[3],1
24885221,0,4.236635,5190.0,2.760591366,[3],1
248984125,0,6.327627,8140.0,3.407806797,[3],1
259392065,0,1.790786,14340.0,5.220212821,[3],1
259473154,0,0.385002,8580.0,2.078641198,[3],1
259473159,0,6.347466,9730.0,2.737535136,[3],1
259574357,0,1.831355,3480.0,2.234546117,[3],1
259595529,0,0.878483,1860.0,3.255517441,[3],1
266722458,0,0.72313,16770.0,37.012223112,[3],1
266736725,0,1.134508,7010.0,3.098295968,[3],1
268529945,0,4.309508,4740.0,3.755477652,[3],1
273824708,0,1.06434,9940.0,44.931155664,[3],1
279638473,0,1.995732,8510.0,2.837451928,[3],1
280803912,0,5.132981,1710.0,3.211603552,[3],1
299135662,0,2.883176,10480.0,3.484029878,[3],1
31636375,0,1.155765,12580.0,3.744401216,[3],1
31636376,0,1.155553,10670.0,3.670498549,[3],1
321053291,0,0.216279,19610.0,31.358447928,[3],1
32268779,0,0.238294,650.0,25.704182808,[3],1
32268780,0,0.238294,10350.0,26.649885912000002,[3],1
354672203,0,0.686994,1860.0,38.2373166,[3],1
38459182,0,0.436984,7370.0,44.171321567999996,[3],1
38515435,0,10.421509,2750.0,2.496159836,[3],1
38632678,0,5.371916,1050.0,4.565269093,[3],1
40042603,0,9.061262,44150.0,4.158031907,[3],1
401838759,0,2.129089,3870.0,3.58044639,[3],1
409890886,0,3.965417,10870.0,5.912912597,[3],1
415972745,0,2.121768,1340.0,2.92447527,[3],1
42072044,0,6.305163,8890.0,2.601258047,[3],1
42073032,0,5.348388,45670.0,2.563375401,[3],1
439499616,0,1.11799,20930.0,2.085364387,[3],1
439500072,0,12.362198,550.0,5.373105739,[3],1
62424079,0,1.969809,26800.0,2.054116825,[3],1
67567173,0,2.800396,3060.0,2.051234062,[3],1
67650112,0,1.32431,2550.0,42.930528072,[3],1
72747407,0,1.879294,5350.0,2.964623871,[3],1
72764605,0,1.435805,16690.0,4.958006962,[3],1
75377445,0,0.31551,7820.0,42.422111592,[3],1
100097716,0,2.999407,7870.0,27.40066272,[3],1
100097717,0,2.999407,10300.0,26.6577696,[3],1
111289851,0,7.379859,27300.0,3.976268029,[3],1
111289852,0,7.379859,32710.0,3.992208525,[3],1
158622129,0,5.886662,6400.0,5.043692002,[3],1
165165569,0,9.048482,31110.0,2.512582482,[3],1
166743736,0,0.682149,13290.0,43.103085288,[3],1
207240349,0,9.195905,29430.0,5.027585182,[3],1
219235985,0,0.783519,24800.0,33.450870695999996,[3],1
219238723,0,6.502025,19830.0,5.339983092,[3],1
231291828,0,0.986241,1320.0,30.142049735999997,[3],1
257723440,0,1.248902,8990.0,2.004637578,[3],1
268752502,0,2.65382,8790.0,40.202188416,[3],1
279740439,0,0.742054,32870.0,37.95517164,[3],1
306337761,0,3.74903,7830.0,2.667809748,[3],1
32396749,0,1.203417,53790.0,2.288899134,[3],1
372818426,0,1.443751,42440.0,2.399167662,[3],1
38515440,0,10.421509,27100.0,2.701255133,[3],1
401872245,0,0.348162,2320.0,26.435355744,[3],1
439467565,0,0.666874,44610.0,41.37350316,[3],1
63920489,0,2.052047,4860.0,35.96762316,[3],1
7567421,0,0.0,0.0,0.0,[3],1
278683844,1,5.545763,440.0,3.071909,[2],1
207081058,1,14.775056,14107.16966,5.449073,[1],1
29831208,1,1.842906,2420.543417,39.441576,[1],1
235037761,1,6.240662,9113.476719,37.659096,[1],1
219338557,1,8.1952,946.435776,2.309555,[1],1
277683130,1,6.198041,3722.005937,2.176782,[1],1
425934411,1,0.853298,27994.45285,27.753,[1],1
270341214,1,0.0,3959.722447,7.943456,[1],1
51912829,0,0.83543,2743.62553,35.385456,[1],1
76989773,1,1.769565,9310.0,46.825248,[2],1
260304296,1,0.512599,5725.14839,39.884712,[1],1
234519192,1,1.163345,560.0,2.050186,[2],1
355509914,1,1.738162,19852.42864,29.505336,[1],1
300293197,1,6.564344,2103.809054,42.352224,[1],1
206609630,1,0.335265,18122.37056,16.981776,[1],1
167415965,1,18.546143,322.456098,4.87902,[1],1
369456296,1,29.368908,36834.96888,5.998866,[1],1
391746578,0,0.57465,2462.600161,2.030346,[1],1
278661431,1,17.674123,10626.97757,6.575945,[1],1
263074592,0,8.07031,13954.75885,4.259287,[1],1
139148528,1,8.280716,636.193904,3.462234,[1],1
139198430,1,15.358448,3913.418834,47.135688,[1],1
139256217,0,2.199237,18689.25835,3.824894,[1],1
143855290,0,7.637157,770.288798,5.361367,[1],1
149102762,0,1.47596,2856.928132,3.607619,[1],1
38820496,1,0.655279,15495.67953,16.494552,[1],1
52195943,1,0.794739,195.652311,20.901336,[1],1
92352621,1,3.950039,14260.53287,4.581526,[1],1
197760286,1,0.601284,2136.21925,31.798199999999998,[1],1
211376134,1,21.207747,973.449262,3.071686,[1],1
211380233,0,4.637339,2959.665916,3.065831,[1],1
235037759,0,6.240924,64026.72739,33.915096000000005,[1],1
260304277,0,0.512647,209.948617,22.888848000000003,[1],1
214517366,1,41.923248,37177.46838,4.050094,[1],1
234520293,0,0.376301,530.21723,22.658904,[1],1
260756218,1,1.955422,26750.50398,2.293614,[1],1
260820871,0,0.673319,427.196698,2.058515,[1],1
300013489,0,5.214924,6220.00011,3.418531,[1],1
280793949,0,0.2508115,109.017312,39.441888000000006,[1],1
350431335,0,0.575039,162.080429,2.115327,[1],1
287328866,1,1.038419,19657.30596,2.384673,[1],1
300560295,0,10.294122,23842.45899,2.341284,[1],1
300579472,1,12.75598,698.948899,3.750899,[1],1
309791156,1,19.561,1579.128089,2.844975,[1],1
319289826,0,2.71537,1118.637666,35.195856,[1],1
349518800,1,2.166031,8996.56642,3.898053,[1],1
369966331,1,0.456414,8436.983203,22.576008,[1],1
373844472,1,0.919462,10491.88071,34.599576,[1],1
381855507,1,0.808975,755.701107,23.734104000000002,[1],1
382577618,0,2.9595,222.963284,3.339788,[1],1
421951960,1,11.790639,739.526612,37.026551999999995,[1],1
439366537,1,4.314034,712.007389,46.177536,[1],1
444151146,1,17.074328,11512.81585,2.67034,[1],1
278706358,0,3.449999,371651.2442,3.5,[1],1
179305059,0,1.239227,9701.108492,5.8779,[1],1
139825840,0,3.843977,48369.96347,13.111536,[1],1
301980639,1,4.78235,21273.58719,3.067551,[1],1
253928535,0,1.124764,239751.5299,36.0,[1],1
220497212,0,3.261659,483.357327,4.24225,[1],1
181233908,0,2.797699,142212.4126,7.27226,[1],1
201256771,0,1.880886,105031.5883,7.615964,[1],1
265613590,0,4.818013,71410.407,4.921752,[1],1
394585218,0,3.964208,84462.63769,4.402519,[1],1
55497281,0,14.90555,0.0,5.0,[1],1
260657291,0,0.369268,868.192972,33.290088,[1],1
309658221,0,3.797479,26813.949,6.008069,[1],1
160036449,0,1.893055,451762.655,3.0,[1],1
149473467,0,1.095277,1421.708587,2.5,[1],1
201234926,0,14.094223,130386.8429,3.62804,[1],1
350479101,0,11.916905,39018.46437,4.828745,[1],1
50380257,0,1.348273,9417.212635,2.970691,[1],1
220388567,0,1.82361,288016.6844,3.5,[1],1
231714759,0,5.578615,626408.2823,13.622637,[1],1
219328784,0,1.968918,9079.132667,38.788872,[1],1
276935987,0,2.124448,233862.4827,7.388223,[1],1
389079188,0,0.265591,197.983771,25.480199999999996,[1],1
261335113,0,8.130552,394847.9215,2.0,[1],1
358457398,0,2.274999,422842.4674,6.0,[1],1
349642881,0,1.473627,92125.94817,2.234185,[1],1
142148228,0,0.78058,5093.878579,37.83876,[1],1
404927661,0,18.53608,52759.8574,7.118252,[1],1
279314488,0,1.832581,52658.07412,3.431045,[1],1
214299966,0,3.067176,17537.63222,2.556175,[1],1
62762261,0,19.15953,152044.2785,9.76588,[1],1
277649549,0,14.490444,124317.2315,4.810116,[1],1
97402522,0,0.800538,3005.955705,36.35856,[1],1
231840927,0,0.817894,3116.126912,31.910975999999998,[1],1
355601117,0,4.152327,47480.03267,6.21174,[1],1
278683641,0,4.241825,139200.3152,4.850394,[1],1
126700850,0,28.176874,23037.59417,7.871952,[1],1
394006752,0,0.454863,406902.2458,24.0,[1],1
308451526,0,0.394831,40947.47092,27.276815999999997,[1],1
272357134,0,4.196993,17099.69317,5.81239,[1],1
419744996,0,7.005342,133101.6628,9.062993,[1],1
29478974,0,12.453897,70157.89269,3.478423,[1],1
201293780,0,0.468876,12931.8267,38.130504,[1],1
389669796,0,8.477242,5102.261825,3.448085,[1],1
280052690,0,2.85071,35682.12798,6.11917,[1],1
55524055,0,2.649413,161518.0616,2.551394,[1],1
139188326,0,0.294216,5665.162366,40.664424,[1],1
325469795,0,17.456938,357162.6647,6.0,[1],1
219308281,0,2.856943,10090.19435,3.5,[1],1
141268467,0,2.090277,0.0,3.0,[1],1
260502102,0,7.315164,171615.2038,3.789622,[1],1
141809359,0,12.157259,72302.23735,4.699309,[1],1
311925584,0,3.646218,9593.820648,34.76172,[1],1
219338901,0,23.549791,139441.3586,3.249944,[1],1
235009317,0,7.456863,21779.75418,3.788599,[1],1
469979014,0,1.162583,143286.7391,5.665976,[1],1
407584737,0,5.649744,64139.63506,3.835744,[1],1
394230860,0,10.934718,0.0,2.0,[1],1
325205605,0,4.248996,93803.95146,5.539817,[1],1
404804908,0,2.207055,11492.61703,2.214487,[1],1
382069441,0,5.491213,26413.74184,11.10259,[1],1
349310205,0,0.878794,75201.10096,2.375213,[1],1
278988794,0,7.592152,88772.32847,4.33068,[1],1
403153647,0,5.337949,160193.9848,5.982218,[1],1
350622185,0,0.584281,194914.1209,4.020178,[1],1
91369561,0,3.987499,493638.5286,7.5,[1],1
89018905,0,1.57167,224969.2225,2.5,[1],1
115115136,0,3.961693,32713.93804,4.544753,[1],1
39018208,0,6.649398,26544.54732,3.406362,[1],1
382517745,0,10.441085,129053.3404,3.543633,[1],1
139699256,0,5.955553,0.0,6.0,[1],1
126602778,0,0.712213,387639.7729,36.0,[1],1
306580215,0,1.749516,4043.276034,3.174322,[1],1
219338651,0,1.26572,796687.2817,24.0,[1],1
179304342,0,1.136081,423921.4386,4.259834,[1],1
231860752,0,1.96021,12935.76171,3.301616,[1],1
25078924,0,0.904416,65975.34926,2.024032,[1],1
70442570,0,11.526956,137120.0792,11.584555,[1],1
303909865,0,1.063502,214839.4907,2.0,[1],1
234494090,0,0.972609,185489.2886,40.847352,[1],1
262958558,0,3.53611,0.0,36.0,[1],1
381857817,0,0.351174,390368.7481,24.0,[1],1
31796120,0,0.997091,214078.0025,4.727621,[1],1
212344482,0,0.752634,15358.28435,2.913607,[1],1
167123437,0,0.767174,90292.92285,44.112048,[1],1
270341486,0,15.185196,95085.23486,4.663003,[1],1
260161144,0,1.117043,254077.5427,2.0,[1],1
140659980,0,9.440268,53063.23365,3.983877,[1],1
147201138,0,1.880052,0.0,2.0,[1],1
290049697,0,12.427679,46945.50767,6.052948,[1],1
126944775,0,1.348066,0.0,3.0,[1],1
234288940,0,23.061147,23385.44739,4.674375,[1],1
144000467,0,8.883343,211372.6127,5.629974,[1],1
92628706,0,18.405548,0.0,3.0,[1],1
270166263,0,15.313119,120594.628,3.84291,[1],1
266996791,0,2.126088,328640.653,3.589897,[1],1
206462116,0,1.483714,56239.81258,4.839064,[1],1
229057817,0,8.179164,0.0,2.0,[1],1
143924219,0,2.820099,23967.73038,2.913038,[1],1
139841210,0,0.744224,35010.16003,2.0,[1],1
326356701,0,1.112218,13941.92718,3.769241,[1],1
197570458,0,7.618231,62957.61009,43.001016,[1],1
350443417,0,1.216723,230471.3455,3.000595,[1],1
141708335,0,4.763489,3108.389807,2.399411,[1],1
54001270,0,2.34861,872570.0636,2.0,[1],1
349832824,0,1.040737,162360.1393,2.65977,[1],1
220521199,0,0.728838,188042.9904,3.101083,[1],1
29986808,0,1.059303,3705.607711,38.4582,[1],1
33862174,0,1.414722,457345.1492,2.0,[1],1
308851582,0,4.912392,208596.7851,3.543254,[1],1
231712886,0,0.276376,7758.168302,24.0,[1],1
44623916,0,0.944415,339740.9169,2.5,[1],1
260504147,0,4.221597,154573.9014,5.491226,[1],1
121420805,0,1.716666,632752.1686,3.0,[1],1
150101472,0,3.278619,1874.736806,3.681734,[1],1
253922296,0,3.141487,11063.07765,4.425145,[1],1
181043970,0,0.870921,789629.7145,24.0,[1],1
139128537,0,1.577777,0.0,4.5,[1],1
79225651,0,0.892761,104961.4595,3.239325,[1],1
152223725,0,4.43611,547994.2628,7.5,[1],1
358111274,0,25.521107,32820.44127,2.339945,[1],1
220567625,0,9.713191,47025.627,7.851751,[1],1
55652785,0,1.694133,95881.19717,4.574809,[1],1
141622065,0,1.463985,161427.4625,7.625408,[1],1
389476160,0,0.814436,407787.3787,2.0,[1],1
99465976,0,0.624444,405330.7701,36.0,[1],1
219322317,0,8.544985,41824.90466,4.691499,[1],1
79403459,0,0.435352,3127.613012,12.0,[1],1
370324073,0,6.583704,21401.22947,3.78607,[1],1
207080350,0,9.106941,0.0,4.5,[1],1
290547036,0,0.902763,525547.6838,2.0,[1],1
220474209,0,0.980156,71520.73906,2.110904,[1],1
265591866,0,2.280461,835712.018,2.0,[1],1
237332597,0,2.927444,129877.1332,3.93199,[1],1
197766143,0,5.204165,0.0,9.0,[1],1
139721086,0,4.486109,0.0,3.5,[1],1
55659311,0,14.338427,200744.4093,10.891988,[1],1
269829384,0,1.243205,130.299197,3.266279,[1],1
32000625,0,0.701777,67501.14411,46.988544000000005,[1],1
293480903,0,15.138785,33468.49896,3.09582,[1],1
349156098,0,1.201369,1129.734706,3.712458,[1],1
152825521,0,0.371548,19657.76783,24.0,[1],1
260352096,0,0.780705,75184.34835,44.345616,[1],1
270204401,0,2.238139,172646.6173,4.474489,[1],1
265469420,0,15.526686,58600.4105,9.772476,[1],1
300903537,0,5.823336,90530.59315,3.352778,[1],1
126763885,0,4.357319,90061.69577,4.064664,[1],1
167692429,0,10.262989,195734.8981,7.543906,[1],1
231833061,0,12.899995,0.0,2.0,[1],1
92349924,0,8.799114,19430.47063,3.265493,[1],1
349154435,0,4.432188,37732.06082,3.069085,[1],1
52079677,0,9.030343,36196.71115,4.161669,[1],1
180412528,0,2.293568,45582.30038,2.163605,[1],1
381854774,0,1.644572,9013.624814,40.783512,[1],1
92594505,0,22.870032,79118.84163,4.947254,[1],1
278784173,0,0.747415,62202.04519,15.861072,[1],1
117544915,0,1.484722,0.0,2.0,[1],1
261656371,0,7.197219,0.0,4.5,[1],1
389726435,0,13.596636,2777.54479,2.374812,[1],1
350190639,0,1.86721,52820.579,45.160824000000005,[1],1
276935996,0,2.124789,50110.91146,9.388902,[1],1
220523550,0,13.495474,2239.373869,4.90707,[1],1
308991822,0,8.223608,251769.4614,3.5,[1],1
271596290,0,1.282499,101093.0027,5.981993,[1],1
234491752,0,0.865857,281040.2164,2.0,[1],1
126945917,0,1.341009,367129.204,2.5,[1],1
441422220,0,3.699999,0.0,3.0,[1],1
33715938,0,1.439495,349456.7482,3.0,[1],1
31653503,0,6.678828,46674.11955,8.041724,[1],1
364302118,0,0.672671,30857.68537,2.845791,[1],1
204497617,0,1.589161,211273.8241,3.347328,[1],1
201176965,0,1.363827,333414.1687,2.5,[1],1
206556127,0,1.105503,143606.2159,2.340524,[1],1
30313682,0,2.863663,119864.0078,7.570791,[1],1
309146836,0,5.427619,50482.6663,5.845631,[1],1
410354930,0,2.599999,0.0,2.0,[1],1
261746657,0,1.316691,297775.4429,2.0,[1],1
278956474,0,5.488082,94825.24183,5.501692,[1],1
279254042,0,0.29843,93573.27017,44.91948,[1],1
389527914,0,14.868604,2947.598633,2.106653,[1],1
302298728,0,0.347412,2664.156242,38.587728,[1],1
229808144,0,11.610053,65238.61647,5.278456,[1],1
278863150,0,0.52148,65835.57705,34.74708,[1],1
38937499,0,4.055572,5125.548572,37.652664,[1],1
32150630,0,1.492055,139562.6963,2.112812,[1],1
406276109,0,7.547228,106660.5857,45.249384,[1],1
441406061,0,1.509171,176166.1101,10.214122,[1],1
349518145,0,4.139853,33168.89551,3.516614,[1],1
139148071,0,0.700651,288444.1117,36.0,[1],1
234518605,0,5.67914,60462.68461,4.177658,[1],1
25226885,0,1.632095,128773.0891,3.45203,[1],1
231629787,0,0.266531,346178.9149,24.0,[1],1
279615956,0,0.571247,525.028985,2.060018,[1],1
309299238,0,0.381484,34178.24558,19.656024,[1],1
471013508,0,1.162637,189562.0937,5.90329,[1],1
31850842,0,2.320205,294096.6315,2.0,[1],1
273792220,0,0.993932,29594.49144,2.292817,[1],1
91448148,0,0.493131,362486.521,36.0,[1],1
147131974,0,0.801841,281829.4177,36.0,[1],1
144462697,0,1.233992,450304.0635,2.5,[1],1
55404385,0,2.952055,98426.13967,3.435468,[1],1
149838872,0,3.002472,50450.0,2.334722,[2],1
198077394,1,3.989557,3130.0,4.048283,[2],1
10000252982,0,1.112277,44590.0,7.808985,[2],1
272236017,1,2.415808,3640.0,3.440497,[2],1
10000253097,0,2.698679,8230.0,4.893892,[2],1
316976845,0,0.685839,4480.0,20.26968,[2],1
10000089885,0,9.318812,26400.0,8.94606,[2],1
167304394,0,22.783622,29280.0,3.108597,[2],1
50344244,1,54.309621,58860.0,12.287009,[2],1
183492680,1,0.965416,5700.0,3.244261,[2],1
177160661,0,0.263894,12710.0,18.839256,[2],1
10000440866,0,2.411753,18860.0,4.205133,[2],1
182730156,0,3.336254,3020.0,4.24932,[2],1
150394439,0,3.524086,3990.0,2.506894,[2],1
182910091,0,1.343233,3600.0,3.531628,[2],1
373847529,0,0.392257,4380.0,3.363871,[2],1
237979468,1,4.561201,15230.0,3.112199,[2],1
149448085,1,2.808269,25820.0,2.18034,[2],1
271891552,1,3.576476,3630.0,4.16216,[2],1
183495141,0,0.770848,26070.0,4.649508,[2],1
47425697,1,0.493906,450.0,23.797584,[2],1
234501416,0,0.342625,460.0,46.642176,[2],1
141181957,0,2.851486,2890.0,4.99375,[2],1
10000090081,0,3.735997,13880.0,7.09421,[2],1
231839085,1,10.451886,13580.0,2.064457,[2],1
219983007,0,0.327512,2360.0,20.283312,[2],1
179213790,0,2.920105,6450.0,4.073196,[2],1
237926199,0,0.613498,15800.0,40.419024,[2],1
141866704,0,1.423351,7310.0,4.486972,[2],1
51939561,0,1.281381,19480.0,4.898053,[2],1
206590515,0,1.024295,13470.0,29.128008,[2],1
183799875,0,3.735997,7220.0,6.561606,[2],1
25063383,0,43.453844,43520.0,6.090491,[2],1
10001125074,0,0.204572,3760.0,18.689568,[2],1
50346962,0,3.895445,4890.0,2.86175,[2],1
24672429,0,4.438601,2750.0,4.164118,[2],1
179583231,0,4.219219,20860.0,5.006356,[2],1
207176440,0,0.229383,5300.0,16.536720000000003,[2],1
240720805,0,1.88248,44600.0,4.176847,[2],1
116417429,0,1.077104,330.0,29.705328,[2],1
20897612,0,3.135187,5210.0,31.09704,[2],1
20892672,1,3.110209,6110.0,2.646166,[2],1
47316976,1,23.278648,1570.0,6.676316,[2],1
9209932,0,3.525421,2720.0,3.527395,[2],1
10000320636,1,14.434474,5080.0,46.726128,[2],1
120490566,1,0.327053,14650.0,23.267136,[2],1
280097543,1,9.452163,690.0,11.265466,[2],1
201924791,0,13.641391,9320.0,2.845049,[2],1
233964642,1,17.909454,10000.0,2.385539,[2],1
52204842,1,43.671238,310.0,14.186165,[2],1
237932099,0,1.280695,7520.0,2.827467,[2],1
166697854,1,2.758276,990.0,40.529448,[2],1
175482273,1,5.465147,3570.0,3.390577,[2],1
270480629,1,0.138012,380.0,27.414624000000003,[2],1
201334717,1,13.797657,24460.0,8.434232,[2],1
251858265,0,1.057265,5530.0,2.68816,[2],1
281599144,0,12.795826,9240.0,4.532793,[2],1
70796746,0,3.139066,1470.0,4.211371,[2],1
31998499,0,0.340037,1350.0,28.535040000000002,[2],1
182735499,0,1.071817,9830.0,4.385361,[2],1
201753299,0,0.223561,250.0,29.15508,[2],1
231007767,0,0.753651,700.0,41.947368000000004,[2],1
281815395,0,0.992579,10800.0,5.169351,[2],1
166678088,0,0.596668,1160.0,2.772931,[2],1
231275247,0,4.007711,22330.0,5.023746,[2],1
273854939,0,3.961537,170.0,8.913458,[2],1
200789127,0,1.614273,780.0,2.336563,[2],1
232067318,0,29.564484,2310.0,5.33225,[2],1
207140340,1,0.315618,6960.0,39.636984,[2],1
50380253,0,1.348393,15780.0,3.547137,[2],1
38823436,1,0.951149,2520.0,42.694872000000004,[2],1
141334793,0,0.736883,270.0,2.446746,[2],1
238059180,1,5.112265,1380.0,43.698816,[2],1
279056879,0,2.120771,10870.0,4.896945,[2],1
255567460,1,6.8979,13110.0,41.162256,[2],1
167554898,1,4.454332,6470.0,3.913754,[2],1
55746262,0,3.806246,2570.0,3.386341,[2],1
141770592,0,12.132851,2120.0,5.180242,[2],1
374908020,1,12.730961,4880.0,4.485372,[2],1
261136000,0,0.501331,2460.0,3.068988,[2],1
260352038,0,0.440411,470.0,47.097624,[2],1
260132327,0,17.303626,11200.0,3.515405,[2],1
141281260,0,1.61949,2230.0,2.519408,[2],1
272289442,0,1.159796,2300.0,3.728791,[2],1
31409361,0,12.682867,8200.0,3.673973,[2],1
260131665,0,1.672745,53980.0,5.20411,[2],1
279569718,0,3.977609,41180.0,5.117751,[2],1
278990002,0,0.435253,280.0,30.987216,[2],1
271903247,0,1.810784,5220.0,3.077753,[2],1
294982222,0,1.547337,830.0,36.90732,[2],1
349371595,0,1.285305,11710.0,2.253397,[2],1
207085564,0,1.006086,18960.0,3.078382,[2],1
293165927,0,1.710529,25680.0,4.975587,[2],1
150442264,0,2.981478,18040.0,3.74092,[2],1
12723924,0,10.986723,45570.0,2.291391,[2],1
332488398,0,1.040836,45580.0,2.402583,[2],1
62379278,0,0.774217,5020.0,38.02608,[2],1
207200489,0,2.504147,2530.0,7.208938,[2],1
114859570,0,0.198776,540.0,31.384224000000003,[2],1
166760533,0,1.213045,360.0,6.280565,[2],1
270622440,0,2.445267,1930.0,5.493635,[2],1
183596237,0,0.222813,12150.0,33.9306,[2],1
39046291,0,1.836699,6580.0,4.692399,[2],1
31634175,0,1.740118,370.0,5.090472,[2],1
380436899,0,1.349408,40700.0,2.215188,[2],1
270652726,0,0.1380315,5290.0,27.771504,[2],1
182730214,0,3.019768,23590.0,6.655327,[2],1
425086088,0,9.35877,37520.0,7.515467,[2],1
183373409,0,1.380765,37750.0,45.221928,[2],1
183537458,0,0.227873,18420.0,39.607464,[2],1
167656210,0,2.252564,17960.0,2.307887,[2],1
201251813,0,1.409042,16950.0,2.0882,[2],1
279741377,0,32.117884,6280.0,4.305081,[2],1
279648140,0,3.349163,6700.0,3.159734,[2],1
270421262,0,2.470701,1600.0,5.719179,[2],1
12510956,0,3.218749,51790.0,3.916574,[2],1
444165246,0,1.281455,1790.0,41.807016000000004,[2],1
180724508,0,0.425621,45330.0,40.649592,[2],1
67567421,0,2.800396,24000.0,2.724001,[2],1
33912852,0,0.852471,17060.0,2.261981,[2],1
